"MaterialTypeUniqueID","Material_Classification","Material_Details_JPN","Material_Details_EN","inconsistent"
1845,"Charred Remain","炭化材(コクサギ)",NA,FALSE
1846,"Charred Remain","炭化材(コジイ)",NA,FALSE
1847,"Charred Remain","炭化材(コナラ)",NA,FALSE
1848,"Charred Remain","炭化材（コナラ）",NA,FALSE
1849,"Charred Remain","炭化材(コナラ亜属)",NA,FALSE
1850,"Charred Remain","炭化材(コナラ亜属クヌギ節)",NA,FALSE
1851,"Charred Remain","炭化材(コナラ亜属コナラ節)",NA,FALSE
1852,"Charred Remain","炭化材(コナラ属)",NA,FALSE
1853,"Charred Remain","炭化材（コナラ属）",NA,FALSE
1854,"Charred Remain","炭化材(コナラ属アカガシ亜属 シイノキ属 広葉樹(散孔材))",NA,FALSE
1855,"Charred Remain","炭化材(コナラ属アカガシ亜属, クスノキ科. イネ科)",NA,FALSE
1856,"Charred Remain","炭化材(コナラ属アカガシ亜属、サクラ属、ユズリハ属)",NA,FALSE
1857,"Charred Remain","炭化材(コナラ属アカガシ亜属?)",NA,FALSE
1858,"Charred Remain","炭化材(コナラ属アカガシ亜属)",NA,FALSE
1859,"Charred Remain","炭化材(コナラ属アカガシ亜属•1年輪)",NA,FALSE
1860,"Charred Remain","炭化材(コナラ属アカガシ亜属•1年輪未満)",NA,FALSE
1861,"Charred Remain","炭化材(コナラ属アカガシ亜属•4年輪？)",NA,FALSE
1862,"Charred Remain","炭化材（コナラ属アカガシ亜属ブナ科）",NA,FALSE
1863,"Charred Remain","炭化材(コナラ属クヌギ)",NA,FALSE
1864,"Charred Remain","炭化材(コナラ属クヌギ節)",NA,FALSE
1865,"Charred Remain","炭化材(コナラ属クヌギ節とヒノキ属)",NA,FALSE
1866,"Charred Remain","炭化材(コナラ属コナラ亜属)",NA,FALSE
1867,"Charred Remain","炭化材(コナラ属コナラ亜属クヌギ節･クリ)",NA,FALSE
1868,"Charred Remain","炭化材(コナラ属コナラ亜属クヌギ節)",NA,FALSE
1869,"Charred Remain","炭化材（コナラ属コナラ亜属クヌギ節）",NA,FALSE
1870,"Charred Remain","炭化材(コナラ属コナラ亜属コナラ節、ニレ属)",NA,FALSE
1871,"Charred Remain","炭化材(コナラ属コナラ亜属コナラ節?)",NA,FALSE
1872,"Charred Remain","炭化材(コナラ属コナラ亜属コナラ節)",NA,FALSE
1873,"Charred Remain","炭化材（コナラ属コナラ亜属コナラ節）",NA,FALSE
1874,"Charred Remain","炭化材(コナラ属コナラ亜属の一種:ブナ科)",NA,FALSE
1875,"Charred Remain","炭化材(コナラ属コナラ亜科)",NA,FALSE
1876,"Charred Remain","炭化材(コナラ属コナラ亜科クヌギ節)",NA,FALSE
1877,"Charred Remain","炭化材(コナラ属コナラ亜科コナラ節･エゴノキ属)",NA,FALSE
1878,"Charred Remain","炭化材(コナラ属コナラ亜科コナラ節)",NA,FALSE
1879,"Charred Remain","炭化材(コナラ属コナラ亜種クヌギ節)",NA,FALSE
1880,"Charred Remain","炭化材(コナラ属コナラ亜種コナラ節)",NA,FALSE
1881,"Charred Remain","炭化材(コナラ属コナラ節？)",NA,FALSE
1882,"Charred Remain","炭化材(コナラ属コナラ節)",NA,FALSE
1883,"Charred Remain","炭化材（コナラ属コナラ節）",NA,FALSE
1884,"Charred Remain","炭化材(コナラ属コナラ節コナラ節)",NA,FALSE
1885,"Charred Remain","炭化材(コナラ族アカガシ亜属)",NA,FALSE
1886,"Charred Remain","炭化材(コナラ節, クリ)",NA,FALSE
1887,"Charred Remain","炭化材(コナラ節,4年輪)",NA,FALSE
1888,"Charred Remain","炭化材(コナラ節、エゴノキ属、ガマズミ属、サクラ属)",NA,FALSE
1889,"Charred Remain","炭化材(コナラ節)",NA,FALSE
1890,"Charred Remain","炭化材（コナラ節）",NA,FALSE
1891,"Charred Remain","炭化材(ゴンズイ)",NA,FALSE
1892,"Charred Remain","炭化材(サカキ)",NA,FALSE
1893,"Charred Remain","炭化材(サクラ属､ケヤキ、タケ類)",NA,FALSE
1894,"Charred Remain","炭化材(サクラ属)",NA,FALSE
1895,"Charred Remain","炭化材(サクラ属）",NA,FALSE
1896,"Charred Remain","炭化材(サワラ)",NA,FALSE
1897,"Charred Remain","炭化材(サンショウ属)",NA,FALSE
1898,"Charred Remain","炭化材(シイノキ属，より外側〜4年輪分)",NA,FALSE
1899,"Charred Remain","炭化材(シイノキ属，より外側〜5年輪分)",NA,FALSE
1900,"Charred Remain","炭化材(シイノキ属，最外？〜5年輪分)",NA,FALSE
1901,"Charred Remain","炭化材(シイノキ属)",NA,FALSE
1902,"Charred Remain","炭化材(シイノキ属)中心部",NA,FALSE
1903,"Charred Remain","炭化材(シイノキ属近似種)",NA,FALSE
1904,"Charred Remain","炭化材(シイ属､ブナ科)",NA,FALSE
1905,"Charred Remain","炭化材(シイ属)",NA,FALSE
1906,"Charred Remain","炭化材(シキミ?)",NA,FALSE
1907,"Charred Remain","炭化材(シキミ)",NA,FALSE
1908,"Charred Remain","炭化材(シナノキ属?)",NA,FALSE
1909,"Charred Remain","炭化材(シナノキ属)",NA,FALSE
1910,"Charred Remain","炭化材(シャシャンボ)",NA,FALSE
1911,"Charred Remain","炭化材(シラキ)",NA,FALSE
1912,"Charred Remain","炭化材(シラキ属)",NA,FALSE
1913,"Charred Remain","炭化材(シロダモ属)",NA,FALSE
1914,"Charred Remain","炭化材(シロモジ節､クスノキ科)",NA,FALSE
1915,"Charred Remain","炭化材(スギ )",NA,FALSE
1916,"Charred Remain","炭化材(スギ?)",NA,FALSE
1917,"Charred Remain","炭化材(スギ)",NA,FALSE
1918,"Charred Remain","炭化材(スギ) 1-5年輪",NA,FALSE
1919,"Charred Remain","炭化材(スギ) 11-15年輪",NA,FALSE
1920,"Charred Remain","炭化材(スギ) 21-24年輪",NA,FALSE
1921,"Charred Remain","炭化材(ススキ属:直径3㎜)",NA,FALSE
1922,"Charred Remain","炭化材(ススキ属)",NA,FALSE
1923,"Charred Remain","炭化材(スダジイ)",NA,FALSE
1924,"Charred Remain","炭化材(スノキ属)",NA,FALSE
1925,"Charred Remain","炭化材(スノキ属)(部位不明)",NA,FALSE
1926,"Charred Remain","炭化材(センダン)",NA,FALSE
1927,"Charred Remain","炭化材(タイミンタチバナ)",NA,FALSE
1928,"Charred Remain","炭化材(タカノツメ)",NA,FALSE
1929,"Charred Remain","炭化材(タケ)",NA,FALSE
1930,"Charred Remain","炭化材(タケ亜科)",NA,FALSE
1931,"Charred Remain","炭化材(タニウツギ属)",NA,FALSE
1932,"Charred Remain","炭化材(タブノキ)",NA,FALSE
1933,"Charred Remain","炭化材(タブノキ属)",NA,FALSE
1934,"Charred Remain","炭化材(タラノキ)",NA,FALSE
1935,"Charred Remain","炭化材(チドリノキ)",NA,FALSE
1936,"Charred Remain","炭化材(ツガ属)",NA,FALSE
1937,"Charred Remain","炭化材(ツクバネウツギ属)",NA,FALSE
1938,"Charred Remain","炭化材(ツゲ属)",NA,FALSE
1939,"Charred Remain","炭化材(ツツジ属)",NA,FALSE
1940,"Charred Remain","炭化材(ツバキ属)",NA,FALSE
1941,"Charred Remain","炭化材(ツバキ属近似種)",NA,FALSE
1942,"Charred Remain","炭化材(ツバキ科ツバキ属)",NA,FALSE
1943,"Charred Remain","炭化材(ツブラジイ)",NA,FALSE
1944,"Charred Remain","炭化材(ツブラジイ−コナラ属)",NA,FALSE
1945,"Charred Remain","炭化材(ツルウメモドキ属)",NA,FALSE
1946,"Charred Remain","炭化材(つる植物)",NA,FALSE
1947,"Charred Remain","炭化材(トウヒ属-カラマツ属)",NA,FALSE
1948,"Charred Remain","炭化材(トウヒ属?）",NA,FALSE
1949,"Charred Remain","炭化材(トウヒ属？の一種)",NA,FALSE
1950,"Charred Remain","炭化材(トウヒ属)",NA,FALSE
1951,"Charred Remain","炭化材(トウヒ属バラモミ節の一種)",NA,FALSE
1952,"Charred Remain","炭化材(トウヒ属またはカラマツ属)",NA,FALSE
1953,"Charred Remain","炭化材(トガサワラ)",NA,FALSE
1954,"Charred Remain","炭化材(トチノキ)",NA,FALSE
1955,"Charred Remain","炭化材(トネリコ)",NA,FALSE
1956,"Charred Remain","炭化材（トネリコ）",NA,FALSE
1957,"Charred Remain","炭化材(トネリコ属)",NA,FALSE
1958,"Charred Remain","炭化材（トネリコ属）",NA,FALSE
1959,"Charred Remain","炭化材(トネリコ属シオジ節)",NA,FALSE
1960,"Charred Remain","炭化材（トネリコ節）最終形成年輪、3年輪分",NA,FALSE
1961,"Charred Remain","炭化材(トネリコ類)",NA,FALSE
1962,"Charred Remain","炭化材(ナシ亜属)",NA,FALSE
1963,"Charred Remain","炭化材(ナシ亜科)",NA,FALSE
1964,"Charred Remain","炭化材(ナツツバキ属)",NA,FALSE
1965,"Charred Remain","炭化材(ナナカマド属)",NA,FALSE
1966,"Charred Remain","炭化材(ナナカマド近似種)",NA,FALSE
1967,"Charred Remain","炭化材(ナラ)",NA,FALSE
1968,"Charred Remain","炭化材(ナラ類)",NA,FALSE
1969,"Charred Remain","炭化材(ニガキ)",NA,FALSE
1970,"Charred Remain","炭化材(ニシキギ属)",NA,FALSE
1971,"Charred Remain","炭化材（ニレ属(5)）",NA,FALSE
1972,"Charred Remain","炭化材(ニレ属)",NA,FALSE
1973,"Charred Remain","炭化材（ニレ属）",NA,FALSE
1974,"Charred Remain","炭化材(ニレ科)",NA,FALSE
1975,"Charred Remain","炭化材(ニレ科エノキ属)",NA,FALSE
1976,"Charred Remain","炭化材(ニレ科ケヤキ属)",NA,FALSE
1977,"Charred Remain","炭化材(ニレ科ニレ属)",NA,FALSE
1978,"Charred Remain","炭化材(ニワトコ)",NA,FALSE
1979,"Charred Remain","炭化材(ヌルデ)",NA,FALSE
1980,"Charred Remain","炭化材(ネジキ)",NA,FALSE
1981,"Charred Remain","炭化材(ネズコ?)",NA,FALSE
1982,"Charred Remain","炭化材(ネズコ)",NA,FALSE
1983,"Charred Remain","炭化材(ネムノキ)",NA,FALSE
1984,"Charred Remain","炭化材（ネムノキ)",NA,FALSE
1985,"Charred Remain","炭化材(ハイノキ)",NA,FALSE
1986,"Charred Remain","炭化材(ハイノキ属)",NA,FALSE
1987,"Charred Remain","炭化材(ハイノキ属サワフタギ節)",NA,FALSE
1988,"Charred Remain","炭化材(ハイノキ属ハイノキ節)",NA,FALSE
1989,"Charred Remain","炭化材(ハイノキ節)",NA,FALSE
1990,"Charred Remain","炭化材(ハコヤナギ属)",NA,FALSE
1991,"Charred Remain","炭化材（ハコヤナギ属）",NA,FALSE
1992,"Charred Remain","炭化材(ハシドイ)",NA,FALSE
1993,"Charred Remain","炭化材(ハシバミ属)",NA,FALSE
1994,"Charred Remain","炭化材(ハゼノキorヤマハゼ?)",NA,FALSE
1995,"Charred Remain","炭化材(ハゼノキ類)",NA,FALSE
1996,"Charred Remain","炭化材(ハマビワ､クスノキ科)",NA,FALSE
1997,"Charred Remain","炭化材(バラ属)",NA,FALSE
1998,"Charred Remain","炭化材(バラ科)",NA,FALSE
1999,"Charred Remain","炭化材(バラ科サクラ属)",NA,FALSE
2000,"Charred Remain","炭化材(バラ科ナシ亜属)",NA,FALSE
2001,"Charred Remain","炭化材(バラ科ナシ亜科)",NA,FALSE
2002,"Charred Remain","炭化材(ハリギリ)",NA,FALSE
2003,"Charred Remain","炭化材(ハルニレ)",NA,FALSE
2004,"Charred Remain","炭化材(ハンノキ亜属)",NA,FALSE
2005,"Charred Remain","炭化材（ハンノキ亜属）",NA,FALSE
2006,"Charred Remain","炭化材(ハンノキ属)",NA,FALSE
2007,"Charred Remain","炭化材(ハンノキ属ハンノキ亜属、クリ)",NA,FALSE
2008,"Charred Remain","炭化材(ハンノキ属ハンノキ亜属)",NA,FALSE
2009,"Charred Remain","炭化材(ハンノキ属ハンノキ節)",NA,FALSE
2010,"Charred Remain","炭化材(ハンノキ属ヤシャブシ亜属)",NA,FALSE
2011,"Charred Remain","炭化材(ハンノキ節)",NA,FALSE
2012,"Charred Remain","炭化材(ヒサカキ)",NA,FALSE
2013,"Charred Remain","炭化材(ヒサカキ属)",NA,FALSE
2014,"Charred Remain","炭化材(ヒノキ)",NA,FALSE
2015,"Charred Remain","炭化材(ヒノキorスギ)",NA,FALSE
2016,"Charred Remain","炭化材(ヒノキ属, クリ)",NA,FALSE
2017,"Charred Remain","炭化材(ヒノキ属、カエデ属)",NA,FALSE
2018,"Charred Remain","炭化材(ヒノキ属、クリ、エゴノキ属)",NA,FALSE
2019,"Charred Remain","炭化材(ヒノキ属)",NA,FALSE
2020,"Charred Remain","炭化材(ヒノキ科、カエデ属)",NA,FALSE
2021,"Charred Remain","炭化材(ヒノキ科)",NA,FALSE
2022,"Charred Remain","炭化材(ヒノキ科アスナロ属)",NA,FALSE
2023,"Charred Remain","炭化材(ヒバ)",NA,FALSE
2024,"Charred Remain","炭化材(ヒメバラモミ)",NA,FALSE
2025,"Charred Remain","炭化材(ふいごの羽口付)(コナラ属アカガシ亜属)",NA,FALSE
2026,"Charred Remain","炭化材(フジキ属)",NA,FALSE
2027,"Charred Remain","炭化材(フタバガキ科)",NA,FALSE
2028,"Charred Remain","炭化材(ブナ属、クリ、コナラ属コナラ亜属コナラ節)",NA,FALSE
2029,"Charred Remain","炭化材(ブナ属、コナラ属コナラ亜属クヌギ節)",NA,FALSE
2030,"Charred Remain","炭化材(ブナ属、コナラ属コナラ亜属コナラ節)",NA,FALSE
2031,"Charred Remain","炭化材(ブナ属、トネリコ属、カツラ)",NA,FALSE
2032,"Charred Remain","炭化材(ブナ属)",NA,FALSE
2033,"Charred Remain","炭化材(ブナ科 クリ、シイ属、コナラ属コナラ節のいずれか)",NA,FALSE
2034,"Charred Remain","炭化材(ブナ科)",NA,FALSE
2035,"Charred Remain","炭化材（ブナ科クリ属）",NA,FALSE
2036,"Charred Remain","炭化材(ブナ科クリ属クリ)",NA,FALSE
2037,"Charred Remain","炭化材(ブナ科コナラ属アカガシ亜属)",NA,FALSE
2038,"Charred Remain","炭化材(ブナ科シイ属ツブラジイ)",NA,FALSE
2039,"Charred Remain","炭化材(ブナ科ブナ属)",NA,FALSE
2040,"Charred Remain","炭化材(マキ属)",NA,FALSE
2041,"Charred Remain","炭化材(マダケ)",NA,FALSE
2042,"Charred Remain","炭化材(マタタビ属)",NA,FALSE
2043,"Charred Remain","炭化材(マツ?)",NA,FALSE
2044,"Charred Remain","炭化材(マツ)",NA,FALSE
2045,"Charred Remain","炭化材(マツ属?)",NA,FALSE
2046,"Charred Remain","炭化材(マツ属)",NA,FALSE
2047,"Charred Remain","炭化材(マツ属の根材)",NA,FALSE
2048,"Charred Remain","炭化材(マツ属複維官束亜属)",NA,FALSE
2049,"Charred Remain","炭化材(マツ属複維管属亜属)",NA,FALSE
2050,"Charred Remain","炭化材(マツ属複維管束亜属･半径25mm)",NA,FALSE
2051,"Charred Remain","炭化材(マツ属複維管束亜属, サクラ属)",NA,FALSE
2052,"Charred Remain","炭化材(マツ属複維管束亜属, モミ属)",NA,FALSE
2053,"Charred Remain","炭化材(マツ属複維管束亜属、クスノキ科、モチノキ属近似種)",NA,FALSE
2054,"Charred Remain","炭化材(マツ属複維管束亜属)",NA,FALSE
2055,"Charred Remain","炭化材(マツ属複維管束亜属の一種)",NA,FALSE
2056,"Charred Remain","炭化材(マツ科)",NA,FALSE
2057,"Charred Remain","炭化材(マツ科マツ属)",NA,FALSE
2058,"Charred Remain","炭化材(マツ複維管属亜属)",NA,FALSE
2059,"Charred Remain","炭化材(マツ複維管束亜属)",NA,FALSE
2060,"Charred Remain","炭化材(マテバシイ)",NA,FALSE
2061,"Charred Remain","炭化材(マメ科サイカチ属サイカチ)",NA,FALSE
2062,"Charred Remain","炭化材(マンサク属)",NA,FALSE
2063,"Charred Remain","炭化材(ミカン科キハダ属キハダ)",NA,FALSE
2064,"Charred Remain","炭化材(ミズキ、モミ属)",NA,FALSE
2065,"Charred Remain","炭化材(ミズキ属?)",NA,FALSE
2066,"Charred Remain","炭化材(ミズキ属)",NA,FALSE
2067,"Charred Remain","炭化材(ミツバウツギ科)",NA,FALSE
2068,"Charred Remain","炭化材(ムクノキ)",NA,FALSE
2069,"Charred Remain","炭化材(ムクノキ•2年輪)",NA,FALSE
2070,"Charred Remain","炭化材(ムクロジ)",NA,FALSE
2071,"Charred Remain","炭化材(ムクロジ近似種)",NA,FALSE
2072,"Charred Remain","炭化材(ムラサキシキブ属)",NA,FALSE
2073,"Charred Remain","炭化材(メダケ属ネザサ節)",NA,FALSE
2074,"Charred Remain","炭化材(モクレン)",NA,FALSE
2075,"Charred Remain","炭化材(モクレン属、イネ科タケ亜科)",NA,FALSE
2076,"Charred Remain","炭化材(モクレン属)",NA,FALSE
2077,"Charred Remain","炭化材(モクレン科モクレン属)",NA,FALSE
2078,"Charred Remain","炭化材(モチノキ属)",NA,FALSE
2079,"Charred Remain","炭化材(モチノキ科モチノキ属)",NA,FALSE
2080,"Charred Remain","炭化材(モミ属)",NA,FALSE
2081,"Charred Remain","炭化材（モミ属） 樹種同定白滝-84と同一個体",NA,FALSE
2082,"Charred Remain","炭化材(モモ)",NA,FALSE
2083,"Charred Remain","炭化材(ヤクシマサルスベリ)",NA,FALSE
2084,"Charred Remain","炭化材（ヤナギ）",NA,FALSE
2085,"Charred Remain","炭化材(ヤナギ属、コナラ属コナラ亜属コナラ節、クリ、トネリコ属)",NA,FALSE
2086,"Charred Remain","炭化材(ヤナギ属、モクレン属)",NA,FALSE
2087,"Charred Remain","炭化材（ヤナギ属(4)）",NA,FALSE
2088,"Charred Remain","炭化材(ヤナギ属)",NA,FALSE
2089,"Charred Remain","炭化材（ヤナギ属）",NA,FALSE
2090,"Charred Remain","炭化材（ヤナギ枝？）",NA,FALSE
2091,"Charred Remain","炭化材(ヤナギ科)",NA,FALSE
2092,"Charred Remain","炭化材(ヤブツバキ)",NA,FALSE
2093,"Charred Remain","炭化材（ヤブツバキ）",NA,FALSE
2094,"Charred Remain","炭化材(ヤマウルシ)",NA,FALSE
2095,"Charred Remain","炭化材(ヤマウルシ様環孔材)",NA,FALSE
2096,"Charred Remain","炭化材(ヤマガキ)",NA,FALSE
2097,"Charred Remain","炭化材(ヤマグワ)",NA,FALSE
2098,"Charred Remain","炭化材（ヤマグワ）",NA,FALSE
2099,"Charred Remain","炭化材(ヤマグワ近似種)",NA,FALSE
2100,"Charred Remain","炭化材(ヤマビワ､アワブキ科)",NA,FALSE
2101,"Charred Remain","炭化材(ユズリハ属)",NA,FALSE
2102,"Charred Remain","炭化材(リョウブ)",NA,FALSE
2103,"Charred Remain","炭化材(リンボク)",NA,FALSE
2104,"Charred Remain","炭化材（上屋）",NA,FALSE
2105,"Charred Remain","炭化材(不明)",NA,FALSE
2106,"Charred Remain","炭化材(不明散孔材)",NA,FALSE
2107,"Charred Remain","炭化材(不明環孔材)",NA,FALSE
2108,"Charred Remain","炭化材（丸木）",NA,FALSE
2109,"Charred Remain","炭化材(丸材か)",NA,FALSE
2110,"Charred Remain","炭化材(仮材)",NA,FALSE
2111,"Charred Remain","炭化材(最外年輪)",NA,FALSE
2112,"Charred Remain","炭化材（最外年輪）",NA,FALSE
2113,"Charred Remain","炭化材（最外年輪である可能性高いが不確実）",NA,FALSE
2114,"Charred Remain","炭化材（最終形成年輪）",NA,FALSE
2115,"Charred Remain","炭化材（最終形成年輪以外。樹皮に近い部分を採取）",NA,FALSE
2116,"Charred Remain","炭化材(双子葉植物)",NA,FALSE
2117,"Charred Remain","炭化材（垂木？）",NA,FALSE
2118,"Charred Remain","炭化材(塊状)",NA,FALSE
2119,"Charred Remain","炭化材（外側2年輪分）",NA,FALSE
2120,"Charred Remain","炭化材（外側6年輪分）",NA,FALSE
2121,"Charred Remain","炭化材(大径:アカガシ亜属)",NA,FALSE
2122,"Charred Remain","炭化材(小径:アカガシ亜属)",NA,FALSE
2123,"Charred Remain","炭化材(小片複数)",NA,FALSE
2124,"Charred Remain","炭化材（広葉樹・タケ亜科・樹皮等）",NA,FALSE
2125,"Charred Remain","炭化材(広葉樹･散孔材)",NA,FALSE
2126,"Charred Remain","炭化材(広葉樹･樹皮)",NA,FALSE
2127,"Charred Remain","炭化材(広葉樹･環孔材)",NA,FALSE
2128,"Charred Remain","炭化材(広葉樹:環孔材)",NA,FALSE
2129,"Charred Remain","炭化材(広葉樹?)",NA,FALSE
2130,"Charred Remain","炭化材(広葉樹？)",NA,FALSE
2131,"Charred Remain","炭化材(広葉樹(散孔材))",NA,FALSE
2132,"Charred Remain","炭化材(広葉樹(環孔材))",NA,TRUE
2133,"Charred Remain","炭化材(広葉樹)",NA,FALSE
2134,"Charred Remain","炭化材（広葉樹）",NA,FALSE
2135,"Charred Remain","炭化材(広葉樹•1年輪未満)",NA,FALSE
2136,"Charred Remain","炭化材(広葉樹の節)",NA,FALSE
2137,"Charred Remain","炭化材(広葉樹散孔材)",NA,FALSE
2138,"Charred Remain","炭化材(広葉樹樹幹の材片)",NA,FALSE
2139,"Charred Remain","炭化材(広葉樹環孔材?)",NA,FALSE
2140,"Charred Remain","炭化材(広葉樹節)",NA,FALSE
2141,"Charred Remain","炭化材(散孔材･環孔材)",NA,FALSE
2142,"Charred Remain","炭化材(散孔材，2年輪分)",NA,FALSE
2143,"Charred Remain","炭化材(散孔材:5年輪)",NA,FALSE
2144,"Charred Remain","炭化材(散孔材?)",NA,FALSE
2145,"Charred Remain","炭化材(散孔材？)",NA,FALSE
2146,"Charred Remain","炭化材(散孔材)",NA,FALSE
2147,"Charred Remain","炭化材（散孔材）",NA,FALSE
